home_elo_rating,away_elo_rating,home_elo_rank,away_elo_rank,home_market_value,away_market_value,prev_N_pts_H,prev_N_pts_A,result
1870,1300,15,137,504000000.0,10530000.0,15.0,4.0,1
1695,2041,46,4,210800000.0,968500000.0,6.0,8.0,2
2067,1562,3,72,1470000000.0,74000000.0,13.0,3.0,1
1517,1855,77,19,133400000.0,258300000.0,7.0,7.0,2
1412,1603,103,59,40380000.0,144080000.0,3.0,6.0,1
1311,1650,135,52,19100000.0,97200000.0,6.0,12.0,0
1570,1390,70,106,53850000.0,10100000.0,13.0,2.0,1
1585,1331,64,129,16300000.0,2580000.0,15.0,7.0,1
1407,1150,104,164,28680000.0,375000.0,13.0,6.0,1
1367,1773,113,31,16230000.0,288200000.0,5.0,4.0,0
1666,1488,50,83,18700000.0,56830000.0,13.0,6.0,0
1717,1981,40,6,62780000.0,300500000.0,9.0,2.0,2
1710,1844,42,21,28900000.0,134450000.0,9.0,4.0,2
1079,1585,175,64,850000.0,197400000.0,5.0,2.0,2
1483,1520,84,78,17930000.0,6100000.0,13.0,6.0,0
1592,1350,61,121,27630000.0,30580000.0,10.0,3.0,1
1338,1400,128,105,7530000.0,14630000.0,9.0,1.0,2
1382,1208,109,157,9980000.0,2600000.0,6.0,0.0,1
1356,1398,117,106,8230000.0,3280000.0,13.0,4.0,1
1521,1341,77,125,121230000.0,13430000.0,13.0,2.0,1
1504,1216,81,155,220780000.0,6980000.0,12.0,0.0,1
1271,1246,146,152,2780000.0,41400000.0,5.0,1.0,1
1217,1560,154,72,1080000.0,52200000.0,5.0,8.0,0
1666,920,50,195,108830000.0,575000.0,13.0,0.0,1
1137,1604,168,59,6100000.0,35700000.0,6.0,6.0,2
1430,1543,96,74,11430000.0,53430000.0,9.0,6.0,0
899,1189,201,160,7740000.0,3600000.0,4.0,1.0,2
712,1310,219,135,1320000.0,7130000.0,4.0,2.0,2
1324,920,131,194,6380000.0,1330000.0,15.0,0.0,1
663,1128,225,171,680000.0,1850000.0,10.0,3.0,2
1353,878,120,202,6380000.0,1920000.0,9.0,0.0,1
1348,620,122,230,6430000.0,690000.0,11.0,0.0,1
1073,1181,177,161,4380000.0,4800000.0,7.0,4.0,0
1138,684,168,223,6430000.0,925000.0,9.0,0.0,1
823,1046,208,180,3440000.0,325000.0,3.0,0.0,0
1285,866,144,203,7700000.0,950000.0,10.0,4.0,1
1335,1442,129,93,4950000.0,60130000.0,6.0,0.0,1
789,1211,210,156,885000.0,2950000.0,8.0,4.0,1
1395,1489,106,83,30100000.0,74250000.0,10.0,1.0,2
1437,952,95,190,7200000.0,3130000.0,15.0,1.0,1
1584,1667,65,50,16300000.0,18700000.0,15.0,7.0,0
1294,1333,140,130,14150000.0,2080000.0,6.0,6.0,1
1309,1436,136,96,3080000.0,8750000.0,6.0,7.0,2
1695,906,46,198,227850000.0,860000.0,13.0,1.0,1
1767,1773,33,30,207830000.0,315600000.0,7.0,13.0,1
1257,1962,149,8,14750000.0,766000000.0,5.0,8.0,2
1247,1363,150,115,12450000.0,10930000.0,11.0,2.0,2
1547,1279,74,145,41700000.0,18550000.0,3.0,1.0,1
1765,1927,34,10,179080000.0,357300000.0,13.0,4.0,0
1903,1468,12,85,368000000.0,14000000.0,10.0,4.0,1
1317,1511,133,80,19100000.0,133400000.0,7.0,7.0,0
1855,841,19,205,258300000.0,1120000.0,11.0,3.0,1
1302,1517,137,79,2580000.0,56830000.0,7.0,4.0,2
1880,1413,15,101,773500000.0,32900000.0,7.0,5.0,1
1513,1368,79,113,41150000.0,7100000.0,8.0,2.0,0
1136,1806,168,24,1600000.0,474000000.0,4.0,11.0,2
1348,1590,121,63,29680000.0,153500000.0,8.0,10.0,2
1637,1024,55,183,66550000.0,1430000.0,9.0,0.0,1
1588,1195,65,158,218080000.0,675000.0,10.0,1.0,1
1319,1463,132,88,6800000.0,17080000.0,7.0,1.0,2
1128,1412,170,102,375000.0,10100000.0,9.0,2.0,2
1345,1373,123,111,23600000.0,3250000.0,7.0,3.0,0
1590,845,63,204,514900000.0,1030000.0,15.0,0.0,1
1541,1794,74,28,74000000.0,288200000.0,7.0,4.0,2
1363,1740,115,35,6960000.0,32400000.0,10.0,10.0,2
1423,1509,100,81,37650000.0,5400000.0,10.0,2.0,0
2068,1366,3,114,1470000000.0,16230000.0,13.0,0.0,1
1835,1638,21,53,558200000.0,38680000.0,9.0,13.0,0
1392,901,108,200,17700000.0,600000.0,1.0,1.0,1
1636,1731,56,36,114280000.0,143850000.0,12.0,5.0,0
1618,1684,59,49,79880000.0,130550000.0,12.0,9.0,1
1703,1896,41,13,435380000.0,317600000.0,12.0,2.0,2
1483,1424,84,98,34450000.0,72280000.0,10.0,7.0,1
1442,1535,92,75,28680000.0,53850000.0,13.0,7.0,1
2181,1698,1,45,1310000000.0,199050000.0,13.0,6.0,1
1772,1664,30,52,296500000.0,81750000.0,10.0,4.0,2
1573,1341,69,124,19780000.0,30580000.0,8.0,3.0,1
1351,1897,119,13,7000000.0,833500000.0,3.0,7.0,2
1567,1502,70,82,31130000.0,6100000.0,11.0,7.0,1
1280,1089,144,175,17530000.0,3340000.0,4.0,1.0,0
1701,1406,44,103,210800000.0,40380000.0,3.0,4.0,1
1429,1847,97,19,29750000.0,522700000.0,5.0,10.0,2
1880,1628,15,57,504000000.0,86900000.0,15.0,7.0,1
2043,1601,4,61,968500000.0,144080000.0,13.0,6.0,1
1528,1264,76,147,121230000.0,2780000.0,13.0,3.0,1
1373,1409,110,103,14630000.0,9980000.0,10.0,6.0,2
1344,917,125,196,13430000.0,575000.0,12.0,0.0,1
1612,1348,60,120,35700000.0,8230000.0,15.0,1.0,1
1513,1389,79,108,220780000.0,3280000.0,15.0,1.0,1
1116,1237,173,152,6100000.0,6980000.0,6.0,0.0,2
833,1325,207,130,1120000.0,19100000.0,4.0,0.0,2
1668,1244,51,151,108830000.0,41400000.0,13.0,1.0,1
1677,1829,50,22,97200000.0,258300000.0,10.0,9.0,1
1966,1543,8,72,766000000.0,41700000.0,9.0,4.0,1
1271,1722,146,37,18550000.0,214000000.0,2.0,4.0,2
1370,1730,113,36,4950000.0,179080000.0,8.0,4.0,1
1916,1760,11,32,368000000.0,315600000.0,10.0,12.0,1
1927,1023,10,184,357300000.0,1380000.0,13.0,1.0,1
1771,1464,30,87,207830000.0,14000000.0,10.0,1.0,1
1549,1211,73,156,53430000.0,1080000.0,10.0,1.0,1
1452,1307,89,137,12050000.0,14150000.0,8.0,2.0,0
1224,1339,153,126,675000.0,7100000.0,11.0,2.0,1
1056,1244,179,150,1430000.0,2049999.0,2.0,1.0,1
1091,1418,175,100,850000.0,11430000.0,5.0,6.0,0
1578,1567,68,70,197400000.0,52200000.0,11.0,8.0,0
1142,1342,165,124,1600000.0,29680000.0,4.0,1.0,0
1643,1327,55,129,66550000.0,2080000.0,12.0,3.0,1
1690,1407,48,103,130550000.0,32900000.0,11.0,2.0,1
1672,1297,51,139,18700000.0,2580000.0,11.0,4.0,1
1607,1891,60,15,79880000.0,773500000.0,15.0,8.0,2
1797,1363,27,114,288200000.0,16230000.0,15.0,0.0,1
1558,2051,72,3,74000000.0,1470000000.0,4.0,9.0,0
1623,1407,58,103,38680000.0,17700000.0,11.0,3.0,0
1603,1498,61,82,16300000.0,56830000.0,13.0,4.0,1
1735,1892,35,14,143850000.0,317600000.0,8.0,4.0,0
1674,1665,50,53,435380000.0,114280000.0,12.0,10.0,2
1692,1864,47,17,199050000.0,558200000.0,13.0,5.0,2
1213,787,156,210,2950000.0,885000.0,4.0,1.0,1
2182,1428,1,97,1310000000.0,29750000.0,13.0,4.0,1
1524,1308,78,136,41150000.0,6800000.0,8.0,4.0,1
1173,915,161,197,3600000.0,7740000.0,15.0,2.0,0
1585,1580,67,68,27630000.0,19780000.0,10.0,6.0,0
1502,1548,81,73,17930000.0,31130000.0,11.0,3.0,1
1326,918,130,194,6380000.0,1330000.0,15.0,0.0,1
870,1361,202,115,1920000.0,6380000.0,3.0,6.0,2
1435,1419,95,100,28680000.0,10100000.0,13.0,5.0,0
945,1444,191,92,3130000.0,7200000.0,9.0,4.0,2
856,1295,203,140,950000.0,7700000.0,4.0,2.0,2
1134,657,168,225,1850000.0,680000.0,6.0,3.0,1
1311,711,135,219,7130000.0,1320000.0,13.0,2.0,1
1349,619,117,230,6430000.0,690000.0,13.0,0.0,1
1150,1104,164,174,4800000.0,4380000.0,4.0,4.0,2
1035,834,183,207,325000.0,3440000.0,6.0,0.0,0
1140,682,166,223,6430000.0,925000.0,11.0,0.0,1
1346,1526,119,77,6960000.0,5400000.0,7.0,3.0,2
1599,1354,64,116,514900000.0,10930000.0,15.0,4.0,1
1723,1440,36,94,32400000.0,37650000.0,11.0,5.0,0
1539,1124,75,171,53850000.0,375000.0,13.0,6.0,1
1604,1447,62,90,218080000.0,17080000.0,10.0,4.0,1
1397,904,107,199,30100000.0,860000.0,9.0,1.0,1
1825,1207,23,158,456000000.0,2600000.0,15.0,0.0,1
1427,842,98,204,72280000.0,1030000.0,8.0,0.0,1
1491,1239,84,151,34450000.0,12450000.0,13.0,0.0,1
1596,1367,65,113,153500000.0,3250000.0,9.0,3.0,1
1319,1479,133,85,3080000.0,74250000.0,5.0,4.0,0
1699,1432,43,96,227850000.0,8750000.0,13.0,10.0,1
1904,1621,13,57,833500000.0,86900000.0,9.0,6.0,1
2026,1718,4,38,968500000.0,210800000.0,13.0,4.0,0
1278,2024,144,5,17530000.0,1620000000.0,2.0,12.0,2
1809,1342,25,123,474000000.0,23600000.0,13.0,2.0,1
1607,1400,60,106,144080000.0,40380000.0,7.0,4.0,1
1343,1307,122,137,7000000.0,10530000.0,3.0,3.0,0
1087,1774,177,29,3340000.0,296500000.0,1.0,6.0,2
1860,1685,19,48,522700000.0,199050000.0,10.0,6.0,1
1295,1157,140,163,18030000.0,0.0,13.0,1.0,1
1016,954,185,189,0.0,0.0,12.0,1.0,1
1039,940,181,193,575000.0,325000.0,10.0,6.0,0
949,824,190,208,200000.0,350000.0,10.0,3.0,1
1196,1022,159,184,2100000.0,250000.0,5.0,4.0,1
905,922,198,194,650000.0,125000.0,2.0,1.0,0
795,651,209,228,0.0,0.0,6.0,0.0,2
656,761,227,212,0.0,0.0,1.0,1.0,1
1420,1538,100,75,10100000.0,53850000.0,11.0,6.0,0
1544,1584,73,67,31130000.0,19780000.0,13.0,7.0,0
1120,1110,171,173,0.0,450000.0,8.0,3.0,1
1615,1559,59,70,153500000.0,197400000.0,9.0,4.0,1
1628,1467,57,85,218080000.0,34450000.0,13.0,3.0,1
1659,1974,54,7,144080000.0,968500000.0,10.0,10.0,1
1874,1341,16,123,504000000.0,7000000.0,15.0,4.0,1
1103,1456,174,89,375000.0,28680000.0,6.0,5.0,2
1511,1738,81,34,5400000.0,32400000.0,12.0,10.0,2
2060,1788,3,28,1470000000.0,288200000.0,13.0,4.0,1
2031,1767,4,31,1620000000.0,296500000.0,15.0,9.0,1
1341,1580,123,68,16230000.0,74000000.0,3.0,3.0,2
1391,1727,107,37,40380000.0,210800000.0,3.0,5.0,2
1527,1643,77,55,56830000.0,18700000.0,11.0,7.0,1
1343,1557,121,71,2580000.0,16300000.0,7.0,5.0,1
1458,1328,87,129,37650000.0,6960000.0,8.0,7.0,1
1304,1907,139,13,10530000.0,833500000.0,6.0,10.0,2
1085,1675,177,50,3340000.0,81750000.0,1.0,7.0,2
1928,1369,10,112,357300000.0,4950000.0,15.0,6.0,1
1507,1283,82,145,41700000.0,14750000.0,6.0,4.0,2
1401,1897,105,14,32900000.0,773500000.0,1.0,10.0,2
1730,1958,37,8,214000000.0,766000000.0,10.0,11.0,0
1700,1597,44,63,130550000.0,79880000.0,11.0,5.0,1
1018,1447,184,92,1380000.0,60130000.0,4.0,0.0,2
1229,1340,153,125,2100000.0,3830000.0,7.0,1.0,1
1422,1849,101,19,17700000.0,558200000.0,3.0,7.0,0
693,719,221,217,0.0,0.0,2.0,0.0,1
1902,1664,13,51,317600000.0,435380000.0,8.0,8.0,1
956,938,189,193,325000.0,0.0,9.0,1.0,1
1171,1008,162,184,0.0,250000.0,13.0,3.0,1
1556,1642,73,55,133400000.0,97200000.0,7.0,10.0,1
806,645,209,228,0.0,0.0,3.0,0.0,1
1320,1834,133,21,19100000.0,258300000.0,8.0,9.0,2
950,921,190,194,125000.0,200000.0,1.0,3.0,1
1775,1756,30,32,315600000.0,207830000.0,6.0,7.0,1
1898,1482,14,85,368000000.0,14000000.0,10.0,1.0,0
900,1693,201,46,600000.0,199050000.0,1.0,6.0,2
1691,1709,47,42,143850000.0,114280000.0,8.0,10.0,2
1863,1425,18,98,522700000.0,29750000.0,10.0,3.0,1
1265,822,147,208,1500000.0,350000.0,9.0,3.0,1
1071,1003,178,186,375000.0,0.0,7.0,3.0,1
1678,2189,49,1,199050000.0,1310000000.0,7.0,11.0,2
1768,1286,31,144,296500000.0,17530000.0,7.0,4.0,1
1976,1389,7,108,968500000.0,40380000.0,11.0,4.0,1
1288,1631,143,57,10530000.0,86900000.0,3.0,6.0,2
1616,1627,59,58,153500000.0,218080000.0,9.0,7.0,0
1802,1566,24,68,288200000.0,74000000.0,15.0,6.0,1
1339,2062,125,3,16230000.0,1470000000.0,2.0,7.0,2
1664,2042,51,4,81750000.0,1620000000.0,8.0,15.0,2
1859,1922,18,11,833500000.0,504000000.0,12.0,10.0,2
1698,1688,45,48,210800000.0,144080000.0,5.0,3.0,2
1603,1395,63,106,79880000.0,32900000.0,12.0,2.0,1
1086,1131,177,169,585000.0,2450000.0,9.0,4.0,1
1443,1932,93,9,60130000.0,357300000.0,9.0,5.0,2
1959,1276,8,146,766000000.0,18550000.0,11.0,1.0,1
1910,1687,13,48,773500000.0,130550000.0,7.0,6.0,1
1731,1017,37,183,179080000.0,1380000.0,13.0,0.0,1
1278,1735,145,35,14750000.0,214000000.0,5.0,4.0,2
1529,1440,78,93,5400000.0,37650000.0,9.0,5.0,1
1403,1120,104,172,10100000.0,375000.0,11.0,3.0,0
1742,1324,35,130,32400000.0,6960000.0,9.0,4.0,1
1528,1466,79,87,53850000.0,28680000.0,13.0,5.0,0
1542,1328,75,127,56830000.0,2580000.0,11.0,1.0,1
1633,1567,56,70,18700000.0,16300000.0,11.0,2.0,0
895,1275,201,147,650000.0,1500000.0,2.0,4.0,2
1642,833,55,206,97200000.0,1120000.0,10.0,3.0,1
1217,866,155,202,2950000.0,1920000.0,7.0,0.0,1
1005,1105,184,176,575000.0,375000.0,8.0,3.0,2
1818,1572,23,68,258300000.0,133400000.0,11.0,8.0,0
1293,1342,142,122,18030000.0,3830000.0,13.0,1.0,0
1297,680,140,224,7700000.0,925000.0,10.0,0.0,1
1496,1761,82,32,14000000.0,315600000.0,7.0,9.0,0
1138,614,165,232,1850000.0,690000.0,9.0,0.0,1
1714,1897,43,13,114280000.0,317600000.0,13.0,4.0,0
1849,900,19,200,558200000.0,600000.0,10.0,1.0,1
1660,1695,51,46,435380000.0,143850000.0,9.0,6.0,0
1715,1592,41,65,199050000.0,38680000.0,12.0,13.0,1
940,1123,193,170,7740000.0,4800000.0,1.0,5.0,1
1313,919,133,197,7130000.0,1330000.0,13.0,0.0,1
1135,1131,166,168,3600000.0,4380000.0,13.0,7.0,2
1596,1532,64,76,19780000.0,31130000.0,10.0,2.0,1
841,1155,205,162,950000.0,6430000.0,4.0,4.0,2
830,1448,207,90,3440000.0,7200000.0,4.0,6.0,2
782,1368,210,111,885000.0,6380000.0,8.0,6.0,2
655,1351,227,117,680000.0,6430000.0,7.0,1.0,2
1790,1864,27,17,207830000.0,368000000.0,12.0,5.0,1
1453,1650,89,52,29750000.0,199050000.0,2.0,3.0,1
2172,1880,1,15,1310000000.0,522700000.0,13.0,12.0,0
708,1329,219,127,1320000.0,6380000.0,4.0,10.0,2
1107,1089,175,178,585000.0,450000.0,9.0,3.0,1
1142,1109,163,174,0.0,2450000.0,10.0,3.0,1
1108,1090,174,178,2450000.0,450000.0,9.0,3.0,0
1135,1114,166,174,0.0,585000.0,10.0,1.0,0
1340,1311,124,135,4350000.0,23600000.0,4.0,2.0,1
1457,1133,88,168,7200000.0,1600000.0,15.0,1.0,1
1425,1447,97,91,11430000.0,7630000.0,7.0,5.0,0
1392,1151,106,163,3280000.0,1850000.0,15.0,5.0,0
1410,915,100,198,6230000.0,575000.0,10.0,0.0,1
1380,1332,110,126,3250000.0,6430000.0,10.0,3.0,1
1474,961,85,189,6100000.0,860000.0,10.0,0.0,0
1487,1620,83,58,7200000.0,66550000.0,15.0,11.0,1
1458,1475,89,85,17930000.0,7630000.0,11.0,5.0,2
1630,1354,56,116,108830000.0,4350000.0,15.0,3.0,0
1833,1387,21,108,456000000.0,3280000.0,15.0,1.0,1
1592,1460,65,88,27630000.0,6100000.0,8.0,6.0,1
1625,1516,58,79,16079999.0,31130000.0,9.0,2.0,1
1606,1400,63,104,19780000.0,6230000.0,10.0,3.0,1
1702,1395,43,105,227850000.0,3250000.0,13.0,2.0,0
1454,1491,90,83,17930000.0,7200000.0,10.0,9.0,0
1483,1612,85,60,7630000.0,66550000.0,11.0,10.0,0
1817,1476,23,86,456000000.0,6100000.0,15.0,3.0,0
1606,1373,63,111,27630000.0,3280000.0,11.0,0.0,1
1713,1389,43,105,227850000.0,6230000.0,11.0,3.0,1
1624,1522,58,79,108830000.0,31130000.0,13.0,1.0,0
1635,1344,54,118,16079999.0,4350000.0,9.0,3.0,1
1620,1381,59,108,19780000.0,3250000.0,12.0,2.0,1
1425,1641,96,54,17930000.0,66550000.0,8.0,8.0,2
1483,1491,85,83,7630000.0,7200000.0,11.0,10.0,0
1490,1359,84,114,6100000.0,3280000.0,8.0,0.0,1
1826,1597,22,65,456000000.0,27630000.0,13.0,4.0,1
1735,1598,36,63,227850000.0,19780000.0,11.0,8.0,1
1538,1328,76,127,31130000.0,4350000.0,11.0,2.0,1
1669,1590,50,66,16079999.0,108830000.0,12.0,9.0,1
1418,1352,100,115,6230000.0,3250000.0,12.0,2.0,1
1831,1486,22,84,456000000.0,7200000.0,13.0,8.0,1
1611,1469,61,86,27630000.0,7630000.0,11.0,8.0,1
1725,1548,40,74,227850000.0,31130000.0,13.0,2.0,0
1685,1582,49,67,16079999.0,19780000.0,12.0,8.0,1
1842,1537,20,76,456000000.0,31130000.0,13.0,2.0,1
1701,1595,44,63,16079999.0,27630000.0,12.0,4.0,1
1592,1540,64,76,27630000.0,31130000.0,13.0,2.0,0
1854,1689,19,47,456000000.0,16079999.0,13.0,9.0,1
1856,1357,19,114,456000000.0,3280000.0,13.0,0.0,1
1558,1549,73,74,41150000.0,52200000.0,8.0,9.0,1
1596,1374,63,110,35700000.0,14630000.0,15.0,4.0,0
1608,1342,60,119,108830000.0,7100000.0,11.0,1.0,1
1627,1317,59,131,218080000.0,7530000.0,15.0,4.0,1
1635,1421,56,98,153500000.0,17080000.0,10.0,4.0,1
1660,1416,52,100,66550000.0,8750000.0,12.0,9.0,1
1809,1312,24,134,474000000.0,3080000.0,13.0,5.0,1
1578,1448,68,90,197400000.0,34450000.0,11.0,3.0,1
1618,1369,60,110,514900000.0,30100000.0,15.0,4.0,1
1734,1343,38,118,227850000.0,3250000.0,11.0,2.0,1
1565,1422,72,97,121230000.0,12050000.0,13.0,3.0,1
1837,1615,20,62,456000000.0,35700000.0,15.0,8.0,0
1629,1537,59,76,108830000.0,41150000.0,11.0,9.0,1
1358,1373,114,109,3280000.0,14630000.0,13.0,5.0,0
1536,1355,77,115,52200000.0,7100000.0,12.0,1.0,0
1324,1409,129,101,7530000.0,8750000.0,9.0,6.0,0
1654,1633,53,57,218080000.0,66550000.0,15.0,10.0,1
1647,1797,55,26,153500000.0,474000000.0,10.0,13.0,0
1438,1295,93,140,17080000.0,3080000.0,11.0,2.0,1
1748,1551,34,73,227850000.0,121230000.0,11.0,4.0,1
1581,1615,68,61,197400000.0,514900000.0,11.0,2.0,0
1400,1417,104,98,30100000.0,34450000.0,9.0,3.0,1
1374,1391,110,106,3250000.0,12050000.0,13.0,3.0,1
1374,1599,110,63,3280000.0,35700000.0,11.0,8.0,0
1543,1622,75,60,52200000.0,108830000.0,10.0,8.0,0
1550,1342,74,119,41150000.0,7100000.0,11.0,2.0,1
1840,1370,20,112,456000000.0,14630000.0,13.0,6.0,1
1657,1285,54,144,153500000.0,3080000.0,11.0,1.0,1
1669,1394,50,105,218080000.0,8750000.0,15.0,4.0,1
1342,1615,119,60,7530000.0,66550000.0,7.0,7.0,0
1807,1428,24,92,474000000.0,17080000.0,13.0,4.0,1
1757,1382,33,107,227850000.0,12050000.0,13.0,3.0,1
1571,1354,70,115,121230000.0,3250000.0,13.0,1.0,1
1627,1405,59,99,514900000.0,34450000.0,15.0,3.0,1
1594,1387,64,106,197400000.0,30100000.0,11.0,4.0,1
1812,1349,24,115,474000000.0,3250000.0,15.0,1.0,1
1600,1614,63,61,35700000.0,66550000.0,13.0,5.0,0
1842,1340,20,123,456000000.0,7530000.0,13.0,1.0,1
1616,1528,61,78,197400000.0,41150000.0,11.0,8.0,1
1684,1372,50,110,218080000.0,30100000.0,15.0,1.0,1
1640,1410,57,97,108830000.0,17080000.0,11.0,3.0,1
1775,1639,30,58,227850000.0,153500000.0,13.0,12.0,1
1664,1534,52,76,514900000.0,121230000.0,15.0,4.0,1
1823,1589,23,66,474000000.0,35700000.0,15.0,6.0,1
1852,1606,19,62,456000000.0,197400000.0,13.0,4.0,1
1667,1637,51,58,108830000.0,514900000.0,11.0,3.0,1
1731,1728,38,41,218080000.0,227850000.0,15.0,13.0,1
1837,1653,21,54,474000000.0,108830000.0,15.0,6.0,1
1838,1745,20,35,456000000.0,218080000.0,13.0,7.0,0
1659,1739,54,36,108830000.0,218080000.0,13.0,7.0,0
1806,1869,24,17,456000000.0,474000000.0,11.0,13.0,2
629,377,229,244,0.0,0.0,5.0,0.0,1
1137,711,165,218,1180000.0,240000.0,12.0,0.0,1
1421,1300,96,137,17700000.0,2080000.0,4.0,2.0,1
956,589,191,233,125000.0,0.0,4.0,0.0,1
1872,1584,17,67,368000000.0,38680000.0,11.0,10.0,1
1006,1297,184,138,1380000.0,17530000.0,4.0,3.0,2
964,1016,189,182,3130000.0,325000.0,9.0,1.0,1
1703,1584,45,67,199050000.0,133400000.0,12.0,8.0,0
1200,858,158,203,675000.0,1030000.0,13.0,0.0,0
1249,1424,149,94,14750000.0,32900000.0,2.0,2.0,2
928,1312,196,132,600000.0,7530000.0,0.0,1.0,1
1885,1637,15,57,522700000.0,97200000.0,10.0,7.0,1
1143,905,164,198,1600000.0,575000.0,5.0,0.0,1
1233,1327,153,128,2100000.0,3830000.0,9.0,2.0,0
1702,1760,46,32,435380000.0,288200000.0,7.0,4.0,1
1550,1286,73,143,53850000.0,5200000.0,13.0,2.0,1
1663,1738,52,37,130550000.0,114280000.0,13.0,10.0,2
1866,1596,19,63,833500000.0,79880000.0,12.0,5.0,1
1723,1696,42,48,179080000.0,144080000.0,13.0,6.0,0
1020,904,181,199,0.0,200000.0,15.0,3.0,1
1746,1653,35,54,214000000.0,81750000.0,10.0,10.0,1
858,1135,203,166,350000.0,0.0,7.0,1.0,1
798,701,209,219,0.0,0.0,6.0,3.0,0
1670,1431,51,91,19280000.0,37650000.0,11.0,5.0,1
672,692,226,221,0.0,0.0,4.0,0.0,1
1290,1327,142,128,18030000.0,6960000.0,11.0,3.0,0
1084,968,176,190,850000.0,860000.0,3.0,1.0,0
1755,1739,32,37,218080000.0,34680000.0,15.0,5.0,1
1358,1345,114,117,7000000.0,10930000.0,1.0,4.0,0
1461,1082,87,178,29750000.0,450000.0,4.0,4.0,1
1722,1392,43,104,62780000.0,10100000.0,8.0,6.0,1
1085,1274,175,147,6100000.0,12450000.0,3.0,0.0,2
1280,1040,146,180,2780000.0,1430000.0,8.0,0.0,1
1779,1601,29,62,51330000.0,197400000.0,10.0,4.0,1
1552,1542,71,75,31700000.0,41700000.0,15.0,4.0,2
977,1084,188,176,325000.0,375000.0,12.0,6.0,1
1743,1549,36,73,72700000.0,53430000.0,5.0,7.0,1
1281,932,145,195,1500000.0,0.0,12.0,1.0,1
1345,1001,117,186,30580000.0,575000.0,10.0,3.0,1
1635,1687,59,50,18700000.0,16079999.0,9.0,6.0,0
1317,1110,131,173,6800000.0,1750000.0,4.0,5.0,1
1732,1401,40,102,79280000.0,34450000.0,13.0,3.0,1
1436,1440,91,90,12480000.0,28680000.0,9.0,6.0,1
1344,1003,120,185,16230000.0,250000.0,2.0,0.0,1
1138,628,165,230,1180000.0,0.0,12.0,2.0,1
1256,1371,148,111,3080000.0,7100000.0,6.0,2.0,2
1371,1303,111,135,3280000.0,2080000.0,9.0,1.0,0
719,369,217,244,240000.0,0.0,3.0,0.0,1
1141,898,164,200,0.0,200000.0,13.0,3.0,1
727,646,216,228,0.0,0.0,4.0,0.0,1
1284,1239,143,152,18030000.0,2100000.0,9.0,4.0,0
1342,1312,123,133,6960000.0,3830000.0,4.0,2.0,1
1205,853,158,203,675000.0,1030000.0,11.0,1.0,1
805,685,209,223,0.0,0.0,4.0,0.0,1
980,904,188,198,125000.0,600000.0,6.0,1.0,1
1313,588,131,233,7530000.0,0.0,5.0,0.0,1
1108,940,173,194,1600000.0,575000.0,5.0,0.0,2
1585,1710,65,43,31700000.0,72700000.0,12.0,1.0,1
1727,1727,40,40,79280000.0,62780000.0,13.0,0.0,0
1029,1054,182,179,575000.0,450000.0,7.0,4.0,1
1336,1339,124,122,6800000.0,7000000.0,7.0,3.0,1
1356,1099,115,174,10930000.0,1750000.0,5.0,4.0,1
1549,1542,73,75,53430000.0,41700000.0,10.0,7.0,0
1401,1392,102,104,34450000.0,10100000.0,13.0,5.0,0
1340,1348,121,117,16230000.0,13430000.0,5.0,2.0,0
1292,1073,139,178,1500000.0,375000.0,15.0,6.0,1
934,975,196,189,0.0,325000.0,6.0,4.0,0
1331,1475,126,86,30580000.0,29750000.0,10.0,3.0,2
1286,1073,142,176,12450000.0,6100000.0,8.0,0.0,1
1436,1237,90,152,32900000.0,14750000.0,1.0,7.0,1
1719,1729,43,37,435380000.0,214000000.0,7.0,7.0,1
1721,1902,41,14,114280000.0,522700000.0,11.0,10.0,2
848,673,203,225,950000.0,925000.0,4.0,0.0,1
1607,1645,63,57,19780000.0,19280000.0,15.0,0.0,1
1726,1869,40,18,179080000.0,368000000.0,11.0,5.0,0
1690,1752,50,32,16079999.0,218080000.0,15.0,5.0,0
1614,1760,61,31,18700000.0,34680000.0,7.0,4.0,2
1285,1035,144,181,2780000.0,1430000.0,11.0,0.0,1
1655,1535,54,76,153500000.0,53850000.0,11.0,4.0,1
1073,979,176,190,850000.0,860000.0,3.0,2.0,0
1267,1241,147,150,3080000.0,2049999.0,3.0,1.0,1
1138,1120,165,169,4800000.0,3600000.0,3.0,3.0,1
734,893,214,201,1320000.0,1330000.0,4.0,0.0,1
1301,1002,135,186,17530000.0,1380000.0,2.0,0.0,1
812,982,209,188,3440000.0,3130000.0,1.0,1.0,2
1783,1436,26,90,51330000.0,28680000.0,13.0,5.0,1
1137,932,167,196,4380000.0,7740000.0,5.0,2.0,1
1430,1362,93,114,17700000.0,3280000.0,7.0,0.0,1
1614,1423,61,97,197400000.0,12480000.0,11.0,3.0,1
1351,1293,117,138,6380000.0,7130000.0,15.0,5.0,1
1376,1209,109,156,6380000.0,2950000.0,9.0,4.0,1
1285,1167,144,161,7700000.0,6430000.0,10.0,7.0,0
821,827,208,207,1920000.0,885000.0,3.0,1.0,2
1491,1011,83,183,7200000.0,325000.0,15.0,1.0,1
636,633,228,229,690000.0,680000.0,4.0,3.0,1
1594,1856,66,21,133400000.0,833500000.0,10.0,10.0,0
